mid,radiant_won
441,0.3159460324855055
442,0.585411882392807
445,0.6542218964257153
446,0.3501388004323536
447,0.5223211248970322
449,0.4864792987277242
452,0.5714306581743982
453,0.41350394209463504
454,0.5708423112046804
455,0.4558646872306325
457,0.5493395697690169
458,0.6676628720571596
459,0.48930065889505514
460,0.705758062568251
461,0.5104573666331897
463,0.791966225240344
466,0.6750519428228161
468,0.7466974787609956
476,0.3790492897576825
477,0.4215611622788744
478,0.3273590705840959
479,0.8553925265306487
480,0.7048735057122677
483,0.718432067856568
484,0.5044417364769306
487,0.8780282890702461
489,0.6141867814557938
492,0.5843683885441525
493,0.31787721935308555
495,0.4155489618072147
498,0.6013026022234286
502,0.5626121848880469
503,0.37886108496658116
506,0.2650246817678506
507,0.600809700782491
511,0.4773523615695652
514,0.5514521759927224
517,0.792004385745982
518,0.22751350560405523
522,0.9194995904935719
523,0.7549679261504986
526,0.6509273772034164
531,0.7361305798787086
541,0.3219899705836677
542,0.35575017723464036
544,0.6571215445106486
545,0.6266570843000645
547,0.634241399858066
549,0.4691125564889594
550,0.38517034012881796
552,0.849889858647415
554,0.35053330381590075
555,0.33536748675278083
556,0.5932548314206746
557,0.2917597807520585
558,0.8091879789022822
559,0.4698074647524728
560,0.5660317217331364
561,0.7034819182185966
562,0.7562755440875936
563,0.7142278328560348
564,0.38171363662214847
566,0.3838312578882059
570,0.5079681882191472
572,0.49919033239998406
574,0.5379209460959414
575,0.3991067011334997
576,0.5638570313457405
578,0.5613137337587679
581,0.6408345815084738
582,0.5881812861365147
583,0.5265711605917047
584,0.35121556087212275
585,0.4581977881238428
586,0.5045575714954452
588,0.5937456807472901
592,0.3537179201018041
593,0.819148830746057
594,0.650093025185977
595,0.41565011304712557
596,0.8384638975813916
597,0.9202900183067444
600,0.3705947438880911
603,0.14636846841669088
606,0.483628931651142
607,0.579721390364239
608,0.4197379991874105
609,0.3257064102619907
613,0.609057724134366
614,0.7257902900857309
618,0.7272360746724644
622,0.8150176821612093
623,0.1744725078667597
624,0.17019614203867633
626,0.5118470975423349
627,0.4945194056000213
630,0.4534270144573218
631,0.24412952860661866
632,0.684646583744665
633,0.674698158493205
635,0.5932732678041972
637,0.5323468597649513
638,0.4466550837505797
639,0.5612832226742637
641,0.6375622272045272
642,0.7301805561597329
644,0.5795377738155835
648,0.5700939175875444
649,0.558275701487045
650,0.6093197450474692
651,0.5217163025636274
652,0.2502371993276249
653,0.6501132879256394
654,0.7156944665928323
655,0.44043482745324597
656,0.5140900256406764
658,0.6264398153614775
660,0.7332425415906677
661,0.7079063014586798
662,0.5473883014296197
663,0.5519486647610098
666,0.23863521918995353
667,0.3000885155269998
669,0.543028969086213
670,0.7213189207940894
671,0.5807522740148695
672,0.5787738291591379
674,0.7393759150277868
676,0.48109079107714653
677,0.5991013594909471
678,0.400027705796756
679,0.3029187465156101
684,0.5308201008117988
685,0.3141538713339822
686,0.6065838794362787
687,0.368649519827855
688,0.352750649611833
691,0.4864078668560132
692,0.5412727840342184
696,0.707661987478243
697,0.4095317970232289
701,0.5058937982758229
703,0.36891518735971734
705,0.6552411842460161
706,0.5654270837339781
707,0.7459730263195247
708,0.3290688789946622
710,0.3367176458255379
712,0.48445140498174094
715,0.2885559161990242
717,0.40438530827225394
718,0.7404670427990784
725,0.21221921559242457
726,0.6793910550111261
730,0.7196918369224826
732,0.6390379752129424
735,0.8610990467655255
737,0.6026068282252218
738,0.8223852113558203
739,0.4576274937655791
740,0.2913600733745044
741,0.7698770916728002
744,0.5303008216284367
745,0.6989763834657478
747,0.4221128656522954
751,0.5399489781254674
752,0.1696190855661507
754,0.5457898544444049
755,0.5175339491604386
756,0.10099808729941925
757,0.7711782108933839
758,0.4601674800028275
759,0.4977124888857521
760,0.33739987543845795
761,0.6074881331534264
762,0.3392301955982276
763,0.4369343927239668
764,0.3123785187663633
765,0.4222457987910495
766,0.18233269913562358
768,0.4047040327656594
769,0.7909828444798105
770,0.48662520610146326
772,0.8246347370906343
773,0.7832746158589925
774,0.7300441881737934
777,0.2871817207779037
779,0.4033501431413017
780,0.5904381379594528
781,0.3538968904773818
782,0.839510715824258
785,0.4269376806825604
787,0.7956183046656174
791,0.7351526726444715
793,0.39276426157129624
794,0.2685275832602643
796,0.41187905382169404
797,0.6282662847271409
798,0.6306628295672154
799,0.6630688303023407
800,0.9309936012166471
801,0.7380301809431757
808,0.8508329776869435
810,0.6409775479317897
812,0.6800210427418432
814,0.5266286437217435
818,0.39924239400224193
820,0.5037760088261166
821,0.5235707436501479
824,0.42742038032377466
826,0.3053782528188584
827,0.7070476258485031
828,0.583418080061325
829,0.3611663321025023
832,0.5402879243125904
835,0.5831859870191818
838,0.5543610586291094
839,0.6827114807818988
840,0.7570766546683482
843,0.7958475441446424
844,0.3058184355455492
845,0.49636600491048466
850,0.3928678197860498
852,0.7173529134622998
853,0.5198435177981332
855,0.46570733738942305
860,0.18965387084373628
861,0.7091489439234248
863,0.4036520304428763
872,0.45946045590920737
873,0.6542737490645862
874,0.4759541895689194
877,0.3301107532611802
878,0.5517252092008219
879,0.48180924080406257
881,0.4423244936574028
883,0.9330982888471017
884,0.585985678331437
885,0.2808032474391717
888,0.7343577604060827
892,0.6965899928754153
895,0.5629730405412944
897,0.6750680166865659
898,0.324211560532367
901,0.47777526570819523
903,0.5929572654496845
905,0.4654171612180756
910,0.27948228536662817
911,0.4022452183715994
912,0.7479840806586887
914,0.8376115521980475
915,0.6360844946834593
916,0.545159938727185
919,0.4707043628239724
920,0.2605601364801187
921,0.13926876191489337
923,0.6858873859139517
925,0.8486109077765964
926,0.36252926992390117
929,0.4131727833839283
931,0.4805012340260505
934,0.4947038547133027
935,0.5088068438527313
936,0.7873068806690813
937,0.5997403736016005
946,0.7039969931682071
948,0.23893415595200004
950,0.4264900301226624
951,0.33808613565322193
952,0.8300249221482229
953,0.6729279292248916
954,0.6053338656987916
958,0.5466420654051047
965,0.4423925592869807
966,0.5200306253712045
968,0.6571617364952457
970,0.36575545664631
971,0.16007822286643916
972,0.29829576827858273
973,0.5717958468873107
976,0.6893062926608844
978,0.7666228039391266
979,0.46438129694142816
980,0.46036565213881386
981,0.4518127128506581
982,0.31956032013596897
985,0.5203263685439165
988,0.1165505378017704
989,0.444100958709538
990,0.3919500918257584
992,0.5064302968111783
994,0.7363963675493085
995,0.6356140856991725
996,0.4402838718840092
997,0.7641193515873277
999,0.7158863334608507
1000,0.6333768427809333
1002,0.45399074867308775
1003,0.6140807018197397
1004,0.3686385669311511
1005,0.7383628408297012
1006,0.23027291433887276
1007,0.3934015954787208
1008,0.2558925002469132
1009,0.09728194044277237
1013,0.47083256696304127
1016,0.7227411380228566
1017,0.5935178557236687
1019,0.27344401862637024
1020,0.9327253063921589
1022,0.5234733264867873
1026,0.7434692942473409
1027,0.34907815265555336
1028,0.5616134263548981
1030,0.3426124833971761
1032,0.49036162187453913
1034,0.3461350833391154
1042,0.6446267721108664
1045,0.3461285995044657
1047,0.40186055529316306
1049,0.3760978372654257
1053,0.19880161362288445
1057,0.38643898053506714
1062,0.628974720537658
1064,0.49092262276938803
1067,0.7699397825903238
1069,0.5895880671326804
1073,0.706113862285342
1075,0.3152574180784378
1076,0.366379420499096
1079,0.3869652601121504
1083,0.5486694437074829
1084,0.5404204900363636
1085,0.6068605445174283
1087,0.5284947651417151
1088,0.43163805719885234
1095,0.5138352249453448
1099,0.7689811205210657
1100,0.46070400635942804
1101,0.23905997471060475
1102,0.6166020068978976
1104,0.6600357235411263
1105,0.5282057375475644
1107,0.4492179536461985
1108,0.505047483514352
1109,0.20086523508700618
1111,0.589451483220188
1114,0.8112039103124611
1115,0.5127031022665332
1117,0.2766803054849115
1119,0.41507841549407515
1121,0.28178505691408545
1123,0.47568622354230056
1124,0.4696207198498785
1126,0.43143025736430884
1128,0.7112840196184999
1129,0.6214507804293864
1130,0.5264978503323747
1134,0.762805633008623
1135,0.5055319673543328
1137,0.3800051562156075
1138,0.2991969280669309
1142,0.31112897676879975
1143,0.5734583873354914
1146,0.6543270328423277
1150,0.11760063814878198
1151,0.47618851732305073
1152,0.8724050326075629
1153,0.2819159184036123
1154,0.4514896879844328
1155,0.6893088608310445
1156,0.9232075095730712
1157,0.15917776454965712
1159,0.5021267628903517
1160,0.5931682699666292
1161,0.6795420263364804
1163,0.4850840787113163
1166,0.5780682233983825
1167,0.48959024337634366
1168,0.6124360902071772
1169,0.7832529313756204
1174,0.23136426293052795
1175,0.43938523883150477
1177,0.5282200223771445
1178,0.4126635000570905
1179,0.6788282953219553
1180,0.5013192528506772
1181,0.7980089898649168
1182,0.2279104174997834
1184,0.2351357709020027
1186,0.6919190517386903
1187,0.60624126828698
1189,0.5386962783777947
1190,0.7126357988974678
1191,0.2878847964779297
1194,0.3980084494793721
1196,0.30548497441854594
1198,0.5026948215342091
1200,0.3422721617157972
1202,0.5368157434270294
1203,0.5369246659117926
1204,0.5841185314556215
1205,0.4224687941283428
1207,0.4472431989872071
1208,0.638449956879171
1209,0.42743582885675657
1210,0.6656888050626364
1211,0.6569195985575095
1213,0.5747495619870862
1215,0.6971037044481756
1216,0.22555150837554813
1219,0.48689057753818094
1223,0.30722773855729385
1230,0.7041286717416196
1232,0.6599831295316146
1234,0.7847049142746375
1235,0.5985644491832841
1236,0.7387215734575279
1237,0.30121557940361376
1238,0.4824007992569736
1239,0.4758658866182598
1240,0.18287502357836843
1241,0.537126402230533
1242,0.5450147949494496
1243,0.7397536291687573
1244,0.5226124006011095
1245,0.38276710692022664
1246,0.8021655408142258
1250,0.2952618801528292
1251,0.35909563940717304
1252,0.5949132961941676
1254,0.3867504025382357
1255,0.43161461827740794
1256,0.863566107530499
1257,0.35829886669703875
1260,0.36435619992410573
1261,0.6634724005424012
1262,0.6788506810472766
1263,0.809000642984999
1266,0.2487258085825145
1267,0.4837709020615329
1274,0.5682841105982863
1275,0.5402804914984866
1276,0.2149082372142113
1277,0.8535463711852119
1280,0.5236806752098516
1281,0.733585237983908
1284,0.7064655148467538
1285,0.8445901049935346
1286,0.20391834940256032
1287,0.33872319739302953
1289,0.7049840151852714
1290,0.6727435071427139
1291,0.5903904548753608
1293,0.41741438363513894
1294,0.5347706559004058
1296,0.4824120176510184
1298,0.6240262564424578
1301,0.8500753315203166
1302,0.5280286692003044
1303,0.6392845568054639
1306,0.6438817939418071
1307,0.3651680813046955
1311,0.7213260283455074
1312,0.6447418500827108
1316,0.5857614098647018
1318,0.24871293959137936
1320,0.7196399060242475
1327,0.7051662862402276
1330,0.6309477046664267
1332,0.6780587114196391
1334,0.5707806627257817
1336,0.5262289405141138
1338,0.4858151881963018
1339,0.5542301981383846
1341,0.5447913463630782
1342,0.43540559523673755
1345,0.27032829512119605
1347,0.10659610006152567
1348,0.5270564133958126
1349,0.6320218922028483
1351,0.6359564154977504
1357,0.2995721860068117
1358,0.6250156680343404
1361,0.3998742460514736
1363,0.5380275524229435
1364,0.6479914309641066
1365,0.8010651436741065
1367,0.6666400430745745
1368,0.35914994454923027
1370,0.8637488682914901
1371,0.48590890662188185
1372,0.7011740081375095
1373,0.7658409868733453
1375,0.3090827772900271
1378,0.5252737248715654
1381,0.24942263158780711
1382,0.35979634829798035
1383,0.48637148960041593
1388,0.606734300078793
1393,0.8016520349367456
1395,0.4495961681100297
1396,0.41799291348392437
1397,0.6060690616758839
1398,0.33832647130409416
1399,0.616129831794599
1400,0.9362044967212129
1403,0.21739077337259516
1406,0.6191138928425255
1407,0.5027810888249554
1409,0.5223060503063292
1411,0.585637217861274
1413,0.37958510301416815
1414,0.5775360757336829
1415,0.2076650142862816
1419,0.27837836498440405
1420,0.532736032039878
1423,0.3422669925050078
1424,0.6079390838452073
1425,0.40766803960504155
1426,0.6790651219336572
1427,0.619669362849369
1428,0.537186043625184
1429,0.36676596351411545
1431,0.37238096905183415
1433,0.612638838129681
1435,0.5839948239692633
1436,0.23903359383960224
1437,0.6752398961036499
1438,0.6331317564195049
1439,0.6106177381332837
1440,0.3929572497322662
1441,0.6118436134999542
1447,0.10890380551094431
1448,0.6148455516725047
1449,0.7242970052983662
1451,0.6480722308941169
1454,0.628611677704554
1455,0.37682333734504225
1457,0.8013326793876152
1458,0.25950485632122566
1460,0.6295808268258246
1462,0.6851264734073943
1463,0.5238956488612696
1466,0.801354368045435
1467,0.5821935878240452
1468,0.41830929218309043
1469,0.5700417887363697
1470,0.5043301825459675
1471,0.36138874226569756
1472,0.2762392968193468
1473,0.620382273671795
1477,0.2977138630218388
1478,0.66079450813381
1479,0.49845967393936447
1480,0.4729127899619577
1481,0.583570782177166
1483,0.4753301432236944
1485,0.05567363881166509
1488,0.3045256286605342
1489,0.37593129099090455
1490,0.4537512379437899
1494,0.7211113883482002
1496,0.6540255508070015
1497,0.6990677892496993
1500,0.5928166674380944
1501,0.4334177709455764
1502,0.7754611610550928
1504,0.7718765462772609
1505,0.6493719295837045
1508,0.2667355126436956
1509,0.4924389095181369
1513,0.6579143164433162
1514,0.2010657679406739
1515,0.5442518738823338
1518,0.3442500839345901
1519,0.44945274128723944
1522,0.4300737821684357
1523,0.5559448259146567
1528,0.37438270264483303
1531,0.5829967361034996
1532,0.32398440363082914
1535,0.5492052841177306
1536,0.7660366389848984
1537,0.3942312908491822
1538,0.6298466043204756
1539,0.5586342339036766
1543,0.3641845653909438
1547,0.5282863516704869
1549,0.22184305867202572
1550,0.5152686486375777
1551,0.6869257699333498
1552,0.5978928432075685
1553,0.3474645548125712
1554,0.8146082484414525
1559,0.3383533733757796
1564,0.4062340404100526
1567,0.7874846882511376
1569,0.45637978194577095
1575,0.26945500414262674
1576,0.5415186549350214
1579,0.6303338781421614
1580,0.47810010237660583
1581,0.4878946808319376
1582,0.4441902045095802
1583,0.7648388453887018
1584,0.5406254453918831
1585,0.6636851253718523
1586,0.34032908243129123
1587,0.5730117355835456
1588,0.5404008347219711
1589,0.4294494213368328
1592,0.5584728253753098
1593,0.7569436042426201
1594,0.5260654996831297
1596,0.6616081542021455
1599,0.4514490562284635
1603,0.602635169394923
1606,0.4256265476079993
1607,0.23750990854427817
1609,0.6589255829920189
1611,0.5952778572642713
1614,0.32057255899301434
1615,0.3471438045396764
1616,0.3765455410293601
1617,0.560722597984807
1619,0.7317294648220609
1620,0.4932533071505374
1622,0.32833966480355736
1623,0.340395547362914
1624,0.19283516745286708
1627,0.6629114820070661
1629,0.7060501446512092
1631,0.5548588644219993
1632,0.7580847818766876
1637,0.5957308796613777
1638,0.5823315124246363
1639,0.2117513795469241
1640,0.608653998311089
1641,0.5729104009223951
1642,0.6900982005246854
1648,0.4151721273487067
1651,0.6771748554893997
1653,0.3782801883815471
1654,0.4694118429440535
1655,0.2320068749382049
1656,0.1455756090029994
1662,0.5821102859642844
1667,0.7989071039385247
1670,0.3679081160485935
1674,0.6542538397887911
1675,0.5789165689962822
1680,0.3405109774512243
1682,0.7142844840118203
1684,0.40720607011451715
1687,0.6328687048784084
1688,0.5078036502814072
1695,0.6194797187953766
1696,0.5415064385538971
1701,0.3163249117153515
1702,0.5967740896691813
1704,0.6051722127532515
1708,0.4979842393338458
1712,0.3635188104396833
1715,0.43256809746987923
1716,0.4568893739252279
1719,0.7271880618197435
1720,0.7205001698241001
1722,0.8185842806105906
1723,0.43537024316703693
1724,0.41236788799464036
1727,0.41936597164644035
1729,0.6528467107492983
1733,0.49835689184684256
1734,0.6566574394250803
1735,0.5138161060679262
1736,0.30003853859566937
1737,0.7943043959550222
1741,0.4313765234240202
1743,0.3537926881697857
1744,0.771163439277563
1746,0.592160372544985
1747,0.35302552420829025
1748,0.6658268237419055
1749,0.44530088794176914
1750,0.33033471191740316
1753,0.3197234365571713
1755,0.8946390592216988
1757,0.49301758970726445
1759,0.6071622215264956
1760,0.42878665108242264
1761,0.7766613536983323
1763,0.28397466314729813
1764,0.6645844659724096
1766,0.5784421464592029
1767,0.7565507378208155
1768,0.5615462664662493
1769,0.5005629497953569
1770,0.20802021991166694
1772,0.24640804777794909
1773,0.2967812728507751
1774,0.6513871777960356
1775,0.3054100500266221
1777,0.5093133182311472
1780,0.14422862372440723
1783,0.5900662073712325
1784,0.4459159125168459
1786,0.4755298047575953
1787,0.46245718301098554
1788,0.599256854478777
1789,0.4081131521928573
1790,0.15052477835107633
1792,0.2137385106059603
1793,0.46681059246872425
1794,0.42448727294111926
1800,0.41692512840158685
1803,0.5758320502336185
1808,0.3352143925944864
1813,0.6169141096284911
1826,0.31290787279952126
1827,0.5628275463169284
1830,0.4926738640055803
1831,0.4472094575712356
1832,0.37902248074436656
1834,0.6554508466376966
1835,0.1970421870700046
1836,0.6481213839899632
1837,0.8997973579741099
1840,0.19619861247096723
1841,0.3906305332830385
1842,0.6816724938388813
1849,0.27915954298669865
1851,0.2590817744530473
1856,0.2509339606477633
1858,0.7658567552786564
1859,0.5228776136209676
1861,0.7001825727698682
1864,0.5402931948809809
1865,0.48739810547261525
1867,0.26551922985155213
1868,0.7064164107711518
1871,0.3579182605462423
1874,0.174666008106515
1875,0.6279598992117768
1877,0.6898139643397793
1878,0.7694664080306006
1879,0.6179164642359646
1880,0.5990509892993988
1884,0.35475535107725814
1885,0.21839065007289854
1886,0.4299247170945158
1890,0.3099110846448673
1894,0.4673494385710336
1896,0.371451917044714
1897,0.3372262989920826
1899,0.4698828882394039
1900,0.6282652016439032
1902,0.42024275118497845
1903,0.4722402281707522
1904,0.8005795184839021
1906,0.48123449369454424
1907,0.08310769491358257
1909,0.62056803239298
1918,0.2618320732636782
1923,0.7747091585448284
1924,0.7491664766166831
1926,0.6033381976998771
1927,0.47154198164316985
1928,0.8768944438521571
1932,0.3131346621046098
1934,0.34623638271790735
1935,0.13471468086075886
1937,0.2723029907914832
1942,0.34364261531722445
1945,0.616811137418776
1946,0.19788491615915674
1947,0.4832871926401217
1948,0.39040800318882657
1949,0.43127757919107423
1950,0.49902623832538195
1951,0.6091948805118907
1953,0.5493223967891984
1956,0.5438714776273729
1957,0.8537748194160855
1958,0.4605251868532304
1959,0.5706364707406806
1963,0.8311902106064105
1964,0.2537070354204856
1966,0.20159033421474862
1968,0.5432631276614546
1969,0.38186190367594314
1970,0.373891059797159
1972,0.4546348915414373
1974,0.31301326614883784
1975,0.731806208183665
1976,0.4867057704152818
1977,0.5212357488503999
1979,0.3866781328853527
1980,0.5787082140801084
1981,0.7763698572330927
1983,0.6946195522970858
1985,0.8623596259531263
1986,0.5096033625580693
1991,0.4642869365738632
1992,0.3781091605589365
1993,0.6103265301551728
1994,0.38801822825504784
1995,0.6272676313443363
1996,0.36159791327307633
1997,0.6091734743238111
1998,0.5947374220877786
1999,0.20056546376581252
2000,0.6860644411516719
2003,0.2654277215281305
2005,0.4508604457866818
2008,0.4266954338335377
2010,0.7472685459676376
2013,0.48637317827525767
2015,0.4951096430129905
2017,0.5217374240205963
2021,0.5727149372131455
2022,0.668986126880953
2023,0.8114219725191107
2024,0.5276982898206071
2025,0.8377786809641005
2027,0.5399825346653367
2030,0.3896521238386887
2031,0.34374451933322175
2034,0.3325426510724775
2035,0.43125824115256967
2037,0.5238417833027451
2040,0.8663668838072554
2041,0.6978166565316987
2042,0.45575943102555305
2046,0.22170989833283833
2049,0.7227086488852665
2054,0.8667261916791781
2055,0.790576309584556
2057,0.5583060789687841
2058,0.4893828650552056
2059,0.4914492201805225
2060,0.9648503753932933
2061,0.5166028771586562
2067,0.8193381032507554
2068,0.7504403690148137
2070,0.6310893790712325
2071,0.882827899052132
2072,0.6435113368863774
2073,0.6007239226632376
2078,0.5735908559615158
2079,0.6744809810656929
2080,0.6480421703063927
2081,0.6866699923635946
2083,0.7814530385697331
2085,0.5701688985352565
2086,0.6294226842389054
2088,0.6008816060737748
2091,0.8239662436714005
2094,0.6310729115009506
2095,0.5227769371080702
2096,0.6409520104991997
2097,0.2020980620114872
2098,0.4600674472319071
2100,0.18492529246592215
2102,0.7785640926355178
2106,0.5860071692635225
2112,0.5537393360791987
2115,0.9045010722468814
2116,0.17610627403883694
2117,0.5909787757734245
2122,0.8190960260322078
2123,0.48980322878057386
2124,0.6854226152434625
2126,0.23710254288320762
2128,0.5345885603627873
2129,0.6600858785843807
2132,0.3978264786380459
2133,0.6356090801588038
2135,0.21998186689698465
2137,0.38631302377814614
2140,0.7900298789664583
2143,0.8705110053754341
2153,0.6548548536778688
2156,0.5324631407799668
2159,0.4588078445901001
2161,0.6666567310207058
2163,0.43981585225359765
2169,0.5138740291418006
2170,0.29607575779965156
2171,0.3273700894237846
2173,0.557130642267308
2174,0.5166846787646124
2177,0.6224598627535303
2182,0.4385091014998869
2183,0.4568741018559818
2184,0.6777275744638104
2185,0.7587820852883177
2186,0.5263426130229865
2188,0.2608405753669041
2189,0.5881405905534003
2193,0.21195824596929946
2194,0.5911836396941097
2195,0.706929254403676
2196,0.3392718391648263
2199,0.6230489796106091
2202,0.6268682678899831
2203,0.5781699347997881
2204,0.6554986893915704
2205,0.4540523789151215
2210,0.4430535605661564
2212,0.4347860763055488
2214,0.36300621736927585
2215,0.6942317569981319
2219,0.6809327092390648
2220,0.5134268021822818
2223,0.5271075028314918
2224,0.7276055736046398
2228,0.5572926486590979
2230,0.4206234707272364
2232,0.1839110654433392
2233,0.6512589117111541
2234,0.49013792105942083
2236,0.713081301375283
2238,0.7912654326503263
2241,0.612058796047296
2242,0.4355352184254303
2243,0.4639177564070023
2246,0.44539755344364595
2250,0.3173464294006653
2252,0.34385938937056687
2253,0.5171655888218663
2261,0.16654214492111613
2263,0.7016909951347468
2267,0.5461879626218519
2269,0.11888570160657613
2270,0.6620781148640951
2273,0.6282342435260128
2274,0.8052030925971986
2275,0.5382772850661346
2277,0.6408269532580031
2279,0.5858062272624728
2280,0.28756996987982786
2281,0.45814021396764987
2283,0.4179970087903969
2284,0.2332584432335109
2285,0.6936774828250579
2287,0.5146530674772735
2289,0.325375532100817
2290,0.7202932759991011
2292,0.8464502297428943
2296,0.5012412653388706
2297,0.6552784915289356
2298,0.28130175644820177
2299,0.5010365693380321
2302,0.27915904411846765
2303,0.6059770466267853
2306,0.6107795917511392
2308,0.7549130329251841
2311,0.66890162109809
2314,0.8008624073674632
2317,0.5146680006145151
2319,0.6138539890071981
2324,0.8085369591907652
2326,0.8305984044676518
2328,0.4950865756944447
2329,0.3186618382936732
2332,0.5087659202847425
2335,0.6903900024599527
2339,0.5993948477350116
2340,0.6200535707577278
2342,0.654973846167082
2344,0.276775283013507
2345,0.21715718715080462
2346,0.7474733451881008
2348,0.6442391253014592
2350,0.4430556077360457
2351,0.5469497922825745
2352,0.4875103767732409
2354,0.21873188051012965
2355,0.7848783180605355
2358,0.3694087331185787
2359,0.5346804297403142
2360,0.6663285771049156
2362,0.4294977560158973
2363,0.4812042049559703
2364,0.35732145345356153
2365,0.6090152809417851
2370,0.7921911091408209
2378,0.5927749476934987
2379,0.7828830454463626
2384,0.4226621326007496
2385,0.33029703325781495
2386,0.8491887028428202
2388,0.5192186527404469
2389,0.5472684330556395
2390,0.6013758263721362
2393,0.4088643213390926
2396,0.7418830602844049
2398,0.664579353439104
2400,0.6868632626254756
2402,0.6299084760728916
2403,0.6238733802642984
2406,0.5178153458288409
2407,0.7084190223534128
